time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
35.156,17.5273,3.3349,0.08,-0.0,0.0001,-0.0,19.1048,4.0941,1.1456,2.0495,0.0002,0.0002,-0.0004,0.0005,0.0,1.314,-872.4606,-1040.2185,-1467.385,2008.6154,1
35.198,17.5273,3.3349,0.08,-0.0,0.0001,-0.0,19.1043,4.0928,1.145,2.0483,-0.0,-0.0002,0.0,0.0002,0.0,1.316,-872.4632,-1040.2164,-1467.385,2008.6154,1
35.239,17.5273,3.3349,0.08,-0.0,0.0001,-0.0,19.1039,4.0917,1.1446,2.0474,-0.0002,-0.0002,0.0008,0.0009,0.0,1.316,-872.4639,-1040.2158,-1467.385,2008.6154,1
35.281,17.5273,3.3349,0.08,-0.0,0.0001,-0.0,18.9734,4.557,1.1029,2.152,0.0,-0.0003,0.0004,0.0005,0.0,0.835,-883.7242,-1042.2627,-1474.927,2020.1917,1
35.323,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.9723,4.5577,1.1026,2.1515,-0.0008,-0.0001,-0.0001,0.0008,0.0,0.834,-883.7258,-1042.2613,-1474.927,2020.1917,1
35.364,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.9714,4.5583,1.1025,2.1512,-0.0,-0.0001,-0.0007,0.0007,0.0,0.833,-883.7266,-1042.2607,-1474.927,2020.1917,1
35.406,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.9706,4.5589,1.1024,2.1509,-0.0002,-0.0004,-0.0,0.0005,0.0,0.832,-883.7268,-1042.2605,-1474.927,2020.1917,1
35.447,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.9695,4.5596,1.1023,2.1505,0.0005,0.0003,0.0001,0.0006,0.0,0.831,-896.6187,-1044.2572,-1483.357,2033.1497,1
35.489,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.6123,4.5412,1.0232,1.8767,-0.0001,-0.0002,0.0001,0.0002,0.0,0.794,-905.6392,-1045.5299,-1488.67,2041.7469,1
35.531,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.6134,4.5407,1.0224,1.8766,-0.0003,0.0006,0.001,0.0012,0.0,0.794,-905.6415,-1045.5279,-1488.67,2041.7469,1
35.572,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.6148,4.54,1.0215,1.8765,0.0,-0.0002,-0.0002,0.0003,0.0,0.795,-905.6419,-1045.5276,-1488.67,2041.7469,1
35.614,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.6158,4.5394,1.0209,1.8764,0.0,0.0003,0.0007,0.0008,0.0,0.796,-905.6424,-1045.5271,-1488.67,2041.7469,1
35.655,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.6168,4.5389,1.0202,1.8763,-0.0,-0.0002,-0.0001,0.0002,0.0,0.796,-918.7689,-1047.2529,-1496.856,2054.5566,1
35.697,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.4704,4.7851,1.1227,2.0198,-0.0,-0.0001,-0.0004,0.0004,0.0,0.582,-918.7706,-1047.2514,-1496.856,2054.5566,1
35.739,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.4711,4.7866,1.1234,2.0215,0.0,0.0009,0.0007,0.0011,0.0,0.581,-918.7714,-1047.2506,-1496.856,2054.5566,1
35.78,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.137,4.6702,0.8589,1.6617,0.0,-0.0001,-0.0007,0.0007,0.0,0.677,-927.7924,-1048.2629,-1502.143,2063.0466,1
35.822,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.2979,4.4728,1.0433,1.6782,-0.0005,-0.0001,-0.0002,0.0005,0.0,0.911,-941.0112,-1049.7045,-1510.27,2075.7758,1
35.863,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.2971,4.4728,1.0436,1.678,0.0002,-0.0001,0.0006,0.0007,0.0,0.91,-941.0125,-1049.7033,-1510.27,2075.7758,1
35.905,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.2963,4.4729,1.0438,1.6779,-0.0,0.0003,-0.0011,0.0011,0.0,0.91,-941.014,-1049.702,-1510.27,2075.7758,1
35.947,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.2952,4.4731,1.044,1.6776,0.0007,-0.0008,-0.0006,0.0011,0.0,0.91,-952.3335,-1050.6857,-1517.126,2086.5051,1
35.988,17.5273,3.335,0.08,-0.0,0.0001,-0.0,17.868,4.4132,1.3091,1.6702,-0.0003,-0.0002,0.0012,0.0012,0.0,0.93,-952.3345,-1050.6848,-1517.126,2086.5051,1
36.03,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.0299,4.4518,1.2524,1.6954,-0.0005,0.0003,0.0004,0.0007,0.0,0.882,-952.3348,-1050.6846,-1517.126,2086.5051,1
36.071,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.0287,4.4525,1.2524,1.6955,0.0,0.0002,-0.0001,0.0002,0.0,0.881,-961.3554,-1051.1821,-1522.566,2094.9149,1
36.113,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.0277,4.453,1.2524,1.6955,-0.0002,0.0002,0.0012,0.0013,0.0,0.881,-961.3577,-1051.18,-1522.566,2094.9149,1
36.155,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.0268,4.4536,1.2523,1.6956,-0.0,-0.0002,-0.001,0.001,0.0,0.88,-961.3581,-1051.1797,-1522.566,2094.9149,1
36.196,17.5273,3.335,0.08,-0.0,0.0001,-0.0,18.237,3.9842,1.2435,1.5096,0.0002,0.0001,0.0004,0.0005,0.0,1.37,-974.3178,-1051.9041,-1530.547,2107.1557,1
36.238,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.2373,3.9844,1.2436,1.5099,0.0002,-0.0005,-0.0,0.0005,0.0,1.37,-974.3196,-1051.9024,-1530.547,2107.1557,1
36.279,17.5273,3.335,0.08,-0.0,0.0001,0.0,18.2377,3.9845,1.2437,1.5102,0.0003,0.0004,0.0004,0.0006,0.0,1.37,-974.3205,-1051.9016,-1530.547,2107.1558,1
36.321,17.5273,3.335,0.08,-0.0,0.0001,-0.0,17.8925,3.784,1.6184,1.6437,0.0,-0.0003,0.0006,0.0007,0.0,1.553,-985.7354,-1052.2799,-1537.707,2117.9348,1
36.363,17.5273,3.3351,0.08,-0.0,0.0001,0.0,17.8931,3.7852,1.6183,1.644,0.0004,0.0002,0.0,0.0005,0.0,1.552,-985.7359,-1052.2795,-1537.707,2117.9348,1
36.404,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,17.8937,3.7864,1.6181,1.6443,-0.0002,-0.0002,0.0001,0.0003,0.0,1.551,-996.9857,-1052.5149,-1544.966,2128.6669,1
36.446,17.5273,3.3351,0.08,-0.0,0.0001,0.0,17.8945,3.7881,1.6178,1.6446,-0.0002,-0.0006,0.0002,0.0007,0.0,1.549,-996.9874,-1052.5132,-1544.966,2128.6669,1
36.487,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,17.8953,3.7893,1.6174,1.6448,-0.0005,-0.0001,0.0007,0.0008,0.0,1.548,-996.9879,-1052.5128,-1544.966,2128.6669,1
36.529,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.162,4.0534,1.3533,1.5939,-0.0002,0.0001,0.0006,0.0007,0.0,1.29,-996.988,-1052.5126,-1544.966,2128.6669,1
36.571,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.1627,4.0539,1.3546,1.5953,0.0,0.0003,0.0001,0.0004,0.0,1.29,-1009.8295,-1052.6653,-1553.355,2140.9715,1
36.612,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.1632,4.0542,1.3554,1.5964,-0.0003,0.0001,-0.0003,0.0005,0.0,1.29,-1009.8311,-1052.6637,-1553.355,2140.9715,1
36.654,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.1638,4.0545,1.3563,1.5974,-0.0003,0.0002,0.0005,0.0006,0.0,1.289,-1018.8512,-1052.5597,-1559.505,2149.7208,1
36.695,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.1646,4.0548,1.3575,1.5988,-0.0001,0.0005,-0.0001,0.0006,0.0,1.289,-1018.8521,-1052.5588,-1559.505,2149.7208,1
36.737,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2886,3.9996,1.1712,1.4873,0.0005,-0.0004,-0.0013,0.0014,0.0,1.365,-1018.8532,-1052.5578,-1559.505,2149.7208,1
36.779,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2886,3.9992,1.1727,1.4882,-0.0006,-0.0,0.0,0.0006,0.0,1.365,-1031.847,-1052.5421,-1568.412,2162.4593,1
36.82,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2885,3.9987,1.1746,1.4893,-0.0001,0.0003,0.0003,0.0004,0.0,1.365,-1031.8487,-1052.5404,-1568.412,2162.4593,1
36.862,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2884,3.9983,1.176,1.4901,0.0002,-0.0003,0.0006,0.0007,0.0,1.366,-1031.8489,-1052.5402,-1568.412,2162.4593,1
36.903,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2883,3.9979,1.1775,1.491,0.0,-0.0001,-0.0006,0.0007,0.0,1.366,-1040.8712,-1052.385,-1574.854,2171.444,1
36.945,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.2583,3.9523,1.0039,1.3301,-0.0001,-0.0002,-0.0006,0.0006,0.0,1.405,-1040.8718,-1052.3844,-1574.854,2171.4441,1
36.987,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.2577,3.952,1.0037,1.3294,-0.0001,0.0001,0.0,0.0001,0.0,1.405,-1053.9938,-1052.3924,-1584.122,2184.5855,1
37.028,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.2572,3.9517,1.0035,1.3288,-0.0002,-0.0001,-0.0005,0.0005,0.0,1.405,-1053.9946,-1052.3916,-1584.122,2184.5855,1
37.07,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.3537,4.2335,0.5301,1.301,-0.0001,-0.0002,-0.0003,0.0003,0.0,1.143,-1063.0182,-1052.359,-1590.629,2193.7237,1
37.111,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.3544,4.2343,0.5299,1.3019,-0.0003,0.0002,-0.0002,0.0005,0.0,1.143,-1063.0182,-1052.359,-1590.629,2193.7237,1
37.153,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.355,4.235,0.5299,1.3028,0.0002,-0.0,0.0003,0.0004,0.0,1.142,-1063.0195,-1052.3577,-1590.629,2193.7237,1
37.195,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.3559,4.2358,0.5299,1.3039,-0.0002,0.0006,-0.0004,0.0007,0.0,1.141,-1063.02,-1052.3572,-1590.629,2193.7237,1
37.236,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.6428,4.1128,0.6141,1.4611,-0.0005,0.0004,-0.0004,0.0008,0.0,1.221,-1074.4482,-1052.3789,-1598.661,2205.2019,1
37.278,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.6429,4.1139,0.6141,1.4617,-0.0001,0.0007,0.0002,0.0007,0.0,1.22,-1074.4489,-1052.3783,-1598.661,2205.2019,1
37.319,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.6428,4.1155,0.614,1.4624,-0.0003,0.0005,-0.0001,0.0006,0.0,1.218,-1085.7297,-1052.4384,-1606.411,2216.4492,1
37.361,17.5273,3.3351,0.08,-0.0,0.0001,0.0,18.6483,4.0542,0.5797,1.4225,0.0002,-0.0004,0.0001,0.0005,0.0,1.279,-1085.7308,-1052.4373,-1606.411,2216.4492,1
37.403,17.5273,3.3351,0.08,-0.0,0.0001,-0.0,18.6469,4.0527,0.5788,1.4203,0.0,-0.0003,-0.0003,0.0004,0.0,1.281,-1085.7308,-1052.4373,-1606.411,2216.4492,1
37.444,17.5273,3.3352,0.08,-0.0,0.0001,-0.0,18.3325,4.0174,0.8853,1.3276,-0.0005,0.0002,0.0009,0.001,0.0,1.357,-1099.0138,-1052.3972,-1615.304,2229.5067,1
37.486,17.5273,3.3352,0.08,-0.0,0.0001,-0.0,18.3318,4.0173,0.8851,1.327,-0.0001,-0.0001,-0.0005,0.0005,0.0,1.357,-1099.0148,-1052.3961,-1615.304,2229.5067,1
37.527,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.3311,4.0172,0.8849,1.3264,-0.0004,-0.0003,-0.0,0.0005,0.0,1.357,-1110.1003,-1052.2546,-1622.465,2240.1933,1
37.569,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.3301,4.0171,0.8844,1.3254,0.0002,-0.0002,-0.0003,0.0004,0.0,1.357,-1110.1019,-1052.2529,-1622.465,2240.1933,1
37.611,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.3294,4.017,0.8841,1.3248,0.0002,-0.0,0.0007,0.0007,0.0,1.357,-1122.686,-1051.8617,-1630.316,2252.0475,1
37.652,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.3288,4.0171,0.8838,1.3243,0.0007,-0.0001,-0.0007,0.001,0.0,1.357,-1122.6884,-1051.8592,-1630.316,2252.0475,1
37.694,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.1121,3.8207,1.1038,1.2752,-0.0005,-0.001,-0.0002,0.0012,0.0,1.517,-1122.689,-1051.8585,-1630.316,2252.0475,1
37.735,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.1093,3.82,1.1043,1.274,0.0001,0.0001,0.0003,0.0003,0.0,1.517,-1122.689,-1051.8585,-1630.316,2252.0475,1
37.777,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.1066,3.8194,1.1047,1.2728,0.0001,0.0004,-0.0009,0.001,0.0,1.518,-1131.7052,-1051.2891,-1635.586,2260.1706,1
37.819,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.1029,3.8184,1.1053,1.2713,0.0001,-0.0001,0.0013,0.0013,0.0,1.518,-1131.7058,-1051.2885,-1635.586,2260.1706,1
37.86,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,17.9134,3.9615,0.6923,0.9572,-0.0003,-0.0,-0.0003,0.0005,0.0,1.375,-1144.6713,-1050.2799,-1643.201,2271.8236,1
37.902,17.5272,3.3352,0.08,-0.0,0.0001,0.0,17.913,3.9606,0.6917,0.9561,0.0005,0.0001,-0.0006,0.0008,0.0,1.375,-1144.6723,-1050.2789,-1643.201,2271.8236,1
37.943,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,17.9125,3.9593,0.6908,0.9545,0.0007,-0.0002,0.0004,0.0008,0.0,1.377,-1144.6737,-1050.2773,-1643.201,2271.8237,1
37.985,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.3313,3.8855,0.737,1.1752,-0.0001,0.0,0.001,0.001,0.0,1.485,-1144.6741,-1050.2769,-1643.201,2271.8237,1
38.027,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.332,3.885,0.7381,1.176,0.0001,-0.0005,-0.0003,0.0006,0.0,1.486,-1153.694,-1049.0708,-1648.225,2279.5234,1
38.068,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.3328,3.8842,0.7395,1.177,0.0001,-0.0002,0.0011,0.0011,0.0,1.487,-1153.6952,-1049.0695,-1648.225,2279.5234,1
38.11,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.3334,3.8835,0.7406,1.1777,-0.0003,-0.0002,-0.0005,0.0007,0.0,1.488,-1166.7986,-1047.356,-1655.783,2290.9522,1
38.151,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.334,3.883,0.7417,1.1784,-0.0003,-0.0003,-0.0002,0.0005,0.0,1.488,-1166.8002,-1047.3541,-1655.783,2290.9522,1
38.193,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.48,4.0044,0.7566,1.3466,0.0,0.0001,-0.0002,0.0003,0.0,1.342,-1166.8011,-1047.3532,-1655.783,2290.9522,1
38.235,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.4801,4.0049,0.7572,1.3472,0.0,-0.0011,0.0003,0.0011,0.0,1.341,-1166.8015,-1047.3528,-1655.783,2290.9522,1
38.276,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.4802,4.0054,0.7579,1.3479,-0.0,-0.0005,0.0004,0.0006,0.0,1.341,-1175.8234,-1045.8177,-1660.906,2298.6261,1
38.318,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.4804,4.0059,0.7587,1.3487,-0.0002,0.0002,-0.0002,0.0003,0.0,1.34,-1187.2792,-1043.8974,-1667.571,2308.5309,1
38.359,17.5272,3.3352,0.08,-0.0,0.0001,0.0,18.4804,4.0063,0.7594,1.3492,0.0001,-0.0003,-0.0005,0.0006,0.0,1.34,-1187.2799,-1043.8967,-1667.571,2308.5309,1
38.401,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.7373,3.9001,0.8729,1.553,-0.0001,-0.0008,0.0001,0.0008,0.0,1.435,-1187.2807,-1043.8958,-1667.571,2308.5309,1
38.443,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.7376,3.9006,0.8725,1.5533,-0.0005,0.0006,-0.0004,0.0009,0.0,1.434,-1200.3045,-1041.6387,-1675.3,2319.9101,1
38.484,17.5272,3.3352,0.08,-0.0,0.0001,-0.0,18.7377,3.9011,0.8723,1.5535,0.0002,-0.0001,0.0004,0.0004,0.0,1.434,-1200.3069,-1041.636,-1675.3,2319.9101,1
38.526,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.7379,3.9017,0.872,1.5537,0.0,0.0003,0.001,0.0011,0.0,1.433,-1200.3072,-1041.6356,-1675.3,2319.9101,1
38.567,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.7383,3.9024,0.8717,1.5541,-0.0003,0.0003,-0.0006,0.0008,0.0,1.433,-1209.3291,-1039.7294,-1680.803,2327.7732,1
38.609,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.7256,4.1209,0.7354,1.5757,-0.0003,-0.0006,-0.0002,0.0007,0.0,1.214,-1209.3299,-1039.7285,-1680.803,2327.7732,1
38.651,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.724,4.1217,0.7342,1.5745,0.0004,0.0003,-0.0003,0.0006,0.0,1.213,-1209.3302,-1039.7282,-1680.803,2327.7732,1
38.692,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.722,4.1229,0.7325,1.5728,0.0006,0.0,-0.0005,0.0007,0.0,1.212,-1220.6861,-1037.3678,-1687.911,2337.8513,1
38.734,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.7204,4.1237,0.7313,1.5715,-0.0003,-0.0002,-0.0002,0.0004,0.0,1.211,-1220.6869,-1037.3669,-1687.911,2337.8513,1
38.775,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.7188,4.1246,0.7301,1.5702,0.0,0.0008,0.0,0.0008,0.0,1.21,-1220.6871,-1037.3666,-1687.911,2337.8513,1
38.817,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.4265,4.2633,0.977,1.5731,0.0001,-0.0003,-0.0008,0.0008,0.0,1.097,-1233.5197,-1034.6196,-1696.151,2349.3974,1
38.859,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.4248,4.2653,0.9748,1.572,0.0002,-0.0002,0.0006,0.0007,0.0,1.095,-1233.5204,-1034.6187,-1696.151,2349.3974,1
38.9,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.4229,4.2672,0.9727,1.5709,0.0001,-0.0005,0.0003,0.0006,0.0,1.094,-1244.8286,-1031.9451,-1703.725,2359.7244,1
38.942,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.3076,4.3477,1.1048,1.6384,-0.0,-0.0004,-0.0005,0.0006,0.0,1.033,-1244.83,-1031.9435,-1703.725,2359.7244,1
38.983,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3058,4.3488,1.104,1.6377,-0.0001,-0.0002,-0.0004,0.0005,0.0,1.031,-1244.8303,-1031.943,-1703.725,2359.7244,1
39.025,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3096,4.3174,1.2395,1.7091,0.0003,0.0005,-0.0017,0.0018,0.0,1.062,-1257.7301,-1028.8787,-1712.504,2371.6431,1
39.067,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3084,4.3174,1.2391,1.7083,-0.0001,0.0,0.0003,0.0004,0.0,1.062,-1257.7305,-1028.8782,-1712.504,2371.6431,1
39.108,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3076,4.3174,1.2387,1.7077,0.0002,0.0002,-0.0002,0.0004,0.0,1.061,-1257.731,-1028.8776,-1712.504,2371.6431,1
39.15,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.3067,4.3174,1.2384,1.7071,-0.0004,-0.0006,0.0011,0.0013,0.0,1.061,-1266.7532,-1026.5269,-1719.084,2380.2347,1
39.191,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.3057,4.3175,1.2381,1.7065,-0.0005,-0.0005,-0.0002,0.0008,0.0,1.061,-1279.8219,-1023.2296,-1728.639,2392.7849,1
39.233,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.4202,4.2023,1.19,1.6677,-0.0002,0.0002,0.0002,0.0003,0.0,1.158,-1279.8239,-1023.2272,-1728.639,2392.7849,1
39.275,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.4197,4.2014,1.1867,1.6648,0.0001,-0.0,-0.0008,0.0008,0.0,1.159,-1279.8239,-1023.2272,-1728.639,2392.7849,1
39.316,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3907,4.2872,1.4938,1.9106,-0.0004,-0.0001,0.0006,0.0007,0.0,1.082,-1288.8451,-1020.8431,-1735.729,2401.7875,1
39.358,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3888,4.2871,1.4931,1.9092,-0.0001,-0.0004,-0.0005,0.0007,0.0,1.083,-1288.846,-1020.842,-1735.729,2401.7875,1
39.399,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.3869,4.287,1.4922,1.9077,0.0002,0.0001,-0.0,0.0002,0.0,1.083,-1288.8464,-1020.8415,-1735.729,2401.7875,1
39.441,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.2909,4.3072,1.6615,2.0072,-0.0001,-0.0004,0.0007,0.0008,0.0,1.067,-1302.0115,-1017.5008,-1746.035,2414.9962,1
39.483,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.2898,4.307,1.6607,2.006,-0.0001,0.0004,-0.0005,0.0006,0.0,1.066,-1302.0128,-1017.4992,-1746.035,2414.9962,1
39.524,17.5272,3.3353,0.08,-0.0,0.0001,0.0,18.2669,4.175,1.2689,1.6327,0.0002,0.0007,-0.0002,0.0008,0.0,1.189,-1302.0131,-1017.4989,-1746.035,2414.9962,1
39.566,17.5272,3.3353,0.08,-0.0,0.0001,-0.0,18.2652,4.1732,1.2671,1.6297,-0.0002,0.0004,-0.0003,0.0005,0.0,1.19,-1311.0343,-1015.1923,-1753.619,2424.4452,1
39.607,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.264,4.172,1.2656,1.6274,0.0003,0.0002,0.0001,0.0003,0.0,1.191,-1311.035,-1015.1914,-1753.619,2424.4452,1
39.649,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.5152,3.9699,1.5051,1.8466,-0.0003,0.0,0.0002,0.0004,0.0,1.372,-1311.0355,-1015.1908,-1753.619,2424.4452,1
39.691,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.5152,3.9679,1.505,1.8458,-0.0002,-0.0,0.0009,0.0009,0.0,1.374,-1322.5131,-1012.3486,-1763.296,2436.5584,1
39.732,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.5151,3.9664,1.5049,1.8451,0.0001,0.0,-0.0001,0.0002,0.0,1.375,-1322.5148,-1012.3465,-1763.296,2436.5584,1
39.774,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.515,3.9649,1.5047,1.8445,-0.0001,-0.0002,0.0011,0.0011,0.0,1.377,-1335.4541,-1009.2627,-1774.429,2450.4684,1
39.815,17.5272,3.3354,0.08,-0.0,0.0001,0.0,18.5151,3.9629,1.5046,1.8437,0.0001,0.0,-0.0002,0.0002,0.0,1.379,-1335.4562,-1009.26,-1774.429,2450.4685,1
39.857,17.5272,3.3354,0.08,-0.0,0.0001,0.0,18.3049,3.9658,1.5799,1.8033,-0.0003,0.0001,0.0002,0.0004,0.0,1.401,-1335.4565,-1009.2596,-1774.429,2450.4685,1
39.899,17.5272,3.3354,0.08,-0.0,0.0001,0.0,18.306,3.9665,1.5806,1.8046,-0.0002,-0.0005,-0.0001,0.0006,0.0,1.401,-1344.4785,-1007.211,-1782.62,2460.5452,1
39.94,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.3078,3.9651,1.3125,1.589,-0.0003,-0.0,0.0001,0.0003,0.0,1.402,-1344.4794,-1007.2098,-1782.62,2460.5452,1
39.982,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.3079,3.9657,1.3126,1.5894,0.0001,-0.0006,0.0007,0.0009,0.0,1.402,-1344.48,-1007.209,-1782.62,2460.5452,1
40.023,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,18.3081,3.9664,1.3127,1.5898,-0.0003,-0.0006,0.0003,0.0007,0.0,1.401,-1357.5942,-1004.2964,-1794.312,2475.1007,1
40.065,17.5272,3.3354,0.08,-0.0,0.0001,0.0,17.762,4.0295,1.3391,1.4568,-0.0005,0.0004,0.0002,0.0006,0.0,1.325,-1357.595,-1004.2953,-1794.312,2475.1007,1
40.107,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,17.7617,4.0283,1.3396,1.4566,-0.0006,0.0003,-0.0001,0.0007,0.0,1.327,-1366.6176,-1002.6398,-1802.775,2485.5842,1
40.148,17.5272,3.3354,0.08,-0.0,0.0001,0.0,17.7613,4.0271,1.3401,1.4564,0.0001,-0.0006,-0.0003,0.0007,0.0,1.328,-1366.6185,-1002.6386,-1802.775,2485.5843,1
40.19,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,17.7609,4.0256,1.3406,1.456,0.0003,-0.0002,0.0001,0.0003,0.0,1.329,-1366.6187,-1002.6383,-1802.775,2485.5843,1
40.231,17.5272,3.3354,0.08,-0.0,0.0001,-0.0,17.7606,4.0244,1.341,1.4558,0.0003,-0.0005,0.0003,0.0007,0.0,1.331,-1379.7739,-1000.4637,-1814.881,2500.8291,1
40.273,17.5272,3.3354,0.08,-0.0,0.0001,0.0,18.2639,4.2135,1.2272,1.6217,0.0003,-0.0002,-0.0002,0.0004,0.0,1.15,-1379.7751,-1000.4621,-1814.881,2500.8291,1
40.315,17.5272,3.3354,0.08,-0.0,0.0001,0.0,18.2664,4.2131,1.228,1.6231,0.0001,0.0001,-0.0011,0.0011,0.0,1.152,-1391.1454,-999.1473,-1825.495,2514.3695,1
40.356,17.5272,3.3354,0.08,-0.0,0.0001,0.0,17.8431,4.1313,1.3974,1.5713,-0.0,0.0003,0.0004,0.0005,0.0,1.212,-1391.1468,-999.1453,-1825.495,2514.3695,1
40.398,17.5272,3.3354,0.08,-0.0,0.0001,0.0,17.8443,4.1318,1.3975,1.5718,-0.0003,-0.0,-0.0002,0.0003,0.0,1.212,-1391.147,-999.145,-1825.495,2514.3695,1
